L_ID,year,month,Source_main,Source_Sub
ABC0015660,2022,4,NULL,NULL
ABC0015660,2022,5,NULL,NULL
ABC0015660,2022,6,NULL,NULL
ABC0015660,2022,7,NULL,NULL
ABC0015663,2022,1,NULL,NULL
ABC0015663,2022,2,NULL,NULL
ABC0015663,2022,3,NULL,NULL
ABC0015663,2022,4,NULL,NULL
ABC0015663,2022,5,NULL,NULL
ABC0015663,2022,6,NULL,NULL
ABC0015663,2022,7,NULL,NULL
ABC0015679,2021,10,NULL,NULL
ABC0015679,2021,11,NULL,NULL
ABC0015679,2021,12,NULL,NULL
ABC0015679,2022,1,NULL,NULL
ABC0015679,2022,2,NULL,NULL
ABC0015679,2022,3,NULL,NULL
ABC0015679,2022,4,NULL,NULL
ABC0015679,2022,5,NULL,NULL
ABC0015679,2022,6,NULL,NULL
ABC0015679,2022,7,NULL,NULL
ABC0015684,2021,12,NULL,29618.85
ABC0015684,2022,1,NULL,43730.1
ABC0015684,2022,2,NULL,44878.2
ABC0015684,2022,3,NULL,46162.425
ABC0015684,2022,4,NULL,46473.975
ABC0015684,2022,5,NULL,51804.6
ABC0015684,2022,6,NULL,54461.025
ABC0015684,2022,7,NULL,36440.97
ABC0015686,2022,1,NULL,NULL
ABC0015686,2022,2,NULL,NULL
ABC0015686,2022,3,NULL,NULL
ABC0015686,2022,4,NULL,NULL
ABC0015686,2022,5,NULL,NULL
ABC0015686,2022,6,NULL,NULL
ABC0015686,2022,7,NULL,NULL
ABC0015688,2021,11,NULL,NULL
ABC0015688,2021,12,NULL,NULL
ABC0015688,2022,1,NULL,NULL
ABC0015688,2022,2,NULL,NULL
ABC0015688,2022,3,NULL,NULL
ABC0015688,2022,4,NULL,NULL
ABC0015688,2022,5,NULL,NULL
ABC0015688,2022,6,NULL,NULL
ABC0015688,2022,7,NULL,NULL
ABC0015698,2022,2,43056.165,27682.05
ABC0015698,2022,3,115541.01,130709.58
ABC0015698,2022,4,110116.605,124224.24
ABC0015698,2022,5,160604.025,173396.55
ABC0015698,2022,6,126743.175,140317.215
ABC0015698,2022,7,NULL,85581.6
ABC0015700,2021,6,7350,NULL
ABC0015700,2021,7,4800,NULL
ABC0015700,2021,8,2925,NULL
ABC0015700,2021,9,2812.5,NULL
ABC0015700,2021,10,NULL,NULL
ABC0015700,2021,11,NULL,NULL
ABC0015700,2021,12,NULL,NULL
ABC0015700,2022,1,NULL,NULL
ABC0015700,2022,2,NULL,NULL
ABC0015700,2022,3,NULL,NULL
ABC0015700,2022,4,NULL,NULL
ABC0015700,2022,5,NULL,NULL
ABC0015700,2022,6,NULL,NULL
ABC0015700,2022,7,NULL,NULL
ABC0015723,2021,9,NULL,NULL
ABC0015723,2021,10,NULL,NULL
ABC0015723,2021,11,NULL,NULL
ABC0015723,2021,12,NULL,NULL
ABC0015723,2022,1,NULL,NULL
ABC0015723,2022,2,NULL,NULL
ABC0015723,2022,3,NULL,NULL
ABC0015723,2022,4,NULL,NULL
ABC0015723,2022,5,NULL,NULL
ABC0015723,2022,6,NULL,NULL
ABC0015723,2022,7,NULL,NULL
ABC0015729,2021,9,NULL,60847.35
ABC0015729,2021,10,251878.8,264342.735
ABC0015729,2021,11,NULL,219101.97
ABC0015729,2021,12,NULL,246528.48
ABC0015729,2022,1,NULL,189178.35
ABC0015729,2022,2,NULL,161172
ABC0015729,2022,3,NULL,214436.1
ABC0015729,2022,4,NULL,159710.025
ABC0015729,2022,5,NULL,195979.575
ABC0015729,2022,6,NULL,162679.23
ABC0015729,2022,7,NULL,121334.025
ABC0015737,2021,7,41014.23,NULL
ABC0015737,2021,8,43845.54,NULL
ABC0015737,2021,9,50781.45,NULL
ABC0015737,2021,10,48892.83,NULL
ABC0015737,2021,11,37648.59,NULL
ABC0015737,2021,12,87238.755,NULL
ABC0015737,2022,1,80199.57,NULL
ABC0015737,2022,2,48698.625,NULL
ABC0015737,2022,3,42385.635,NULL
ABC0015737,2022,4,41754.375,NULL
ABC0015737,2022,5,48004.665,NULL
ABC0015737,2022,6,33144.6,NULL
ABC0015737,2022,7,NULL,NULL
ABC0015738,2022,1,29623.14,34177.86
ABC0015738,2022,2,303178.53,365092.29
ABC0015738,2022,3,320728.17,431950.515
ABC0015738,2022,4,415354.5,402155.73
ABC0015738,2022,5,276190.5,242167.185
ABC0015738,2022,6,303819,328857.09
ABC0015738,2022,7,NULL,200447.73
ABC0015743,2021,7,11367.495,NULL
ABC0015743,2021,8,16692.18,NULL
ABC0015743,2021,9,16003.65,NULL
ABC0015743,2021,10,22289.775,NULL
ABC0015743,2021,11,18556.365,NULL
ABC0015743,2021,12,18349.5,NULL
ABC0015743,2022,1,12095.19,NULL
ABC0015743,2022,2,13061.655,NULL
ABC0015743,2022,3,15723.435,NULL
ABC0015743,2022,4,14601.255,NULL
ABC0015743,2022,5,18015.615,NULL
ABC0015743,2022,6,13006.305,NULL
ABC0015743,2022,7,NULL,NULL
ABC0015748,2022,3,28869,3834.285
ABC0015748,2022,4,118237.5,75931.005
ABC0015748,2022,5,89866.5,97732.485
ABC0015748,2022,6,89451,95944.14
ABC0015748,2022,7,NULL,46165.035
ABC0015755,2021,12,414107.28,386886.375
ABC0015755,2022,1,539511.96,587225.475
ABC0015755,2022,2,487326.12,511815.945
ABC0015755,2022,3,581262.21,606730.8
ABC0015755,2022,4,567097.86,586408.875
ABC0015755,2022,5,612064.14,634866.975
ABC0015755,2022,6,541258.35,555870
ABC0015755,2022,7,0,315950.775
ABC0015756,2021,11,NULL,NULL
ABC0015756,2021,12,NULL,NULL
ABC0015756,2022,1,NULL,NULL
ABC0015756,2022,2,NULL,NULL
ABC0015756,2022,3,NULL,NULL
ABC0015756,2022,4,NULL,NULL
ABC0015756,2022,5,NULL,NULL
ABC0015756,2022,6,NULL,NULL
ABC0015756,2022,7,NULL,NULL
ABC0015766,2022,1,NULL,NULL
ABC0015766,2022,2,NULL,NULL
ABC0015766,2022,3,NULL,NULL
ABC0015766,2022,4,NULL,NULL
ABC0015766,2022,5,NULL,NULL
ABC0015766,2022,6,NULL,NULL
ABC0015766,2022,7,NULL,NULL
ABC0015767,2021,12,NULL,NULL
ABC0015767,2022,1,NULL,NULL
ABC0015767,2022,2,NULL,NULL
ABC0015767,2022,3,NULL,NULL
ABC0015767,2022,4,NULL,NULL
ABC0015767,2022,5,NULL,NULL
ABC0015767,2022,6,NULL,NULL
ABC0015767,2022,7,NULL,NULL
ABC0015769,2021,10,NULL,NULL
ABC0015769,2021,11,NULL,NULL
ABC0015769,2021,12,NULL,NULL
ABC0015769,2022,1,NULL,NULL
ABC0015769,2022,2,NULL,NULL
ABC0015769,2022,3,NULL,NULL
ABC0015769,2022,4,NULL,NULL
ABC0015769,2022,5,NULL,NULL
ABC0015769,2022,6,NULL,NULL
ABC0015769,2022,7,NULL,NULL
ABC0015770,2021,7,35466.06,NULL
ABC0015770,2021,8,33626.01,NULL
ABC0015770,2021,9,45978.75,NULL
ABC0015770,2021,10,46871.595,NULL
ABC0015770,2021,11,36010.05,NULL
ABC0015770,2021,12,48489.84,NULL
ABC0015770,2022,1,44108.865,NULL
ABC0015770,2022,2,40645.86,NULL
ABC0015770,2022,3,39932.835,NULL
ABC0015770,2022,4,36201.555,NULL
ABC0015770,2022,5,37285.71,NULL
ABC0015770,2022,6,31101.435,NULL
ABC0015770,2022,7,NULL,NULL
ABC0015776,2021,1,NULL,0
ABC0015776,2021,2,NULL,0
ABC0015776,2021,3,NULL,0
ABC0015776,2021,4,NULL,0
ABC0015776,2021,5,NULL,0
ABC0015776,2021,6,NULL,0
ABC0015776,2021,7,NULL,0
ABC0015776,2021,8,143377.5,150546.405
ABC0015776,2021,9,174777,183023.4
ABC0015776,2021,10,206758.5,217096.05
ABC0015776,2021,11,198351,209100.765
ABC0015776,2021,12,204331.5,214995.975
ABC0015776,2022,1,154963.5,162357.12
ABC0015776,2022,2,110389.5,115913.1
ABC0015776,2022,3,156325.5,164142.03
ABC0015776,2022,4,117504,123379.83
ABC0015776,2022,5,158082,165986.175
ABC0015776,2022,6,210526.5,220397.4
ABC0015776,2022,7,NULL,122061.975
ABC0015777,2022,7,NULL,0
ABC0015785,2021,10,16288.5,11541
ABC0015785,2021,11,21525.9,21749.4
ABC0015785,2021,12,24088.5,24478.5
ABC0015785,2022,1,16122.75,16302.75
ABC0015785,2022,2,19402.5,19462.5
ABC0015785,2022,3,21984,22366.5
ABC0015785,2022,4,23197.5,23287.5
ABC0015785,2022,5,20172,16644
ABC0015785,2022,6,19522.5,16755
ABC0015785,2022,7,0,6528.75
ABC0015787,2021,11,NULL,NULL
ABC0015787,2021,12,NULL,NULL
ABC0015787,2022,1,NULL,NULL
ABC0015787,2022,2,NULL,NULL
ABC0015787,2022,3,NULL,NULL
ABC0015787,2022,4,NULL,NULL
ABC0015787,2022,5,NULL,NULL
ABC0015787,2022,6,NULL,NULL
ABC0015787,2022,7,NULL,NULL
ABC0015789,2021,11,NULL,NULL
ABC0015789,2021,12,NULL,NULL
ABC0015789,2022,1,NULL,NULL
ABC0015789,2022,2,NULL,NULL
ABC0015789,2022,3,NULL,NULL
ABC0015789,2022,4,NULL,NULL
ABC0015789,2022,5,NULL,NULL
ABC0015789,2022,6,NULL,NULL
ABC0015789,2022,7,NULL,NULL
ABC0015797,2021,10,NULL,NULL
ABC0015797,2021,11,NULL,NULL
ABC0015797,2021,12,NULL,NULL
ABC0015797,2022,1,NULL,NULL
ABC0015797,2022,2,NULL,NULL
ABC0015797,2022,3,NULL,NULL
ABC0015797,2022,4,NULL,NULL
ABC0015797,2022,5,NULL,NULL
ABC0015797,2022,6,NULL,NULL
ABC0015797,2022,7,NULL,NULL
ABC0015820,2022,2,23995.5,25427.85
ABC0015820,2022,3,112781.22,117980.79
ABC0015820,2022,4,108589.53,114625.2
ABC0015820,2022,5,95158.86,99390.27
ABC0015820,2022,6,99404.7,100015.665
ABC0015820,2022,7,NULL,64963.41
ABC0015823,2021,12,NULL,92426.985
ABC0015823,2022,1,NULL,893503.125
ABC0015823,2022,2,NULL,783519.435
ABC0015823,2022,3,NULL,982485.855
ABC0015823,2022,4,NULL,707970.825
ABC0015823,2022,5,NULL,0
ABC0015823,2022,6,NULL,0
ABC0015823,2022,7,NULL,0
ABC0015838,2021,8,NULL,NULL
ABC0015838,2021,9,NULL,NULL
ABC0015838,2021,10,NULL,NULL
ABC0015838,2021,11,NULL,NULL
ABC0015838,2021,12,NULL,NULL
ABC0015838,2022,1,NULL,NULL
ABC0015838,2022,2,NULL,NULL
ABC0015838,2022,3,NULL,NULL
ABC0015838,2022,4,NULL,NULL
ABC0015838,2022,5,NULL,NULL
ABC0015838,2022,6,NULL,NULL
ABC0015838,2022,7,NULL,NULL
ABC0015850,2021,7,284.355,NULL
ABC0015850,2021,8,5719.59,NULL
ABC0015850,2021,9,6319.155,NULL
ABC0015850,2021,10,8570.25,NULL
ABC0015850,2021,11,9101.385,NULL
ABC0015850,2021,12,7178.115,NULL
ABC0015850,2022,1,7887.195,NULL
ABC0015850,2022,2,6421.275,NULL
ABC0015850,2022,3,5049.66,NULL
ABC0015850,2022,4,3698.22,NULL
ABC0015850,2022,5,5116.8,NULL
ABC0015850,2022,6,8630.445,NULL
ABC0015850,2022,7,NULL,NULL
ABC0015854,2022,2,253822.5,253904.835
ABC0015854,2022,3,NULL,607126.5
ABC0015854,2022,4,478210.89,501778.05
ABC0015854,2022,5,526750.5,526399.575
ABC0015854,2022,6,392058,411660.81
ABC0015854,2022,7,NULL,275120.64
ABC0015858,2021,12,NULL,0
ABC0015858,2022,1,NULL,855691.95
ABC0015858,2022,2,NULL,949293.75
ABC0015858,2022,3,NULL,1247910.795
ABC0015858,2022,4,NULL,954047.88
ABC0015858,2022,5,NULL,1437498.015
ABC0015858,2022,6,NULL,1370969.505
ABC0015858,2022,7,NULL,857611.575
ABC0015865,2021,12,NULL,NULL
ABC0015865,2022,1,NULL,NULL
ABC0015865,2022,2,NULL,NULL
ABC0015865,2022,3,NULL,NULL
ABC0015865,2022,4,NULL,NULL
ABC0015865,2022,5,NULL,NULL
ABC0015865,2022,6,NULL,NULL
ABC0015865,2022,7,NULL,NULL
ABC0015866,2021,8,NULL,NULL
ABC0015866,2021,9,NULL,NULL
ABC0015866,2021,10,NULL,NULL
ABC0015866,2021,11,NULL,NULL
ABC0015866,2021,12,NULL,NULL
ABC0015866,2022,1,NULL,NULL
ABC0015866,2022,2,NULL,NULL
ABC0015866,2022,3,NULL,NULL
ABC0015866,2022,4,NULL,NULL
ABC0015866,2022,5,NULL,NULL
ABC0015866,2022,6,NULL,NULL
ABC0015866,2022,7,NULL,NULL
ABC0015870,2021,7,106186.5,111197.775
ABC0015870,2021,8,187520.145,192554.925
ABC0015870,2021,9,180568.065,188916.975
ABC0015870,2021,10,299713.065,312903.225
ABC0015870,2021,11,335509.5,350670.3
ABC0015870,2021,12,363082.5,379885.275
ABC0015870,2022,1,271609.635,284471.625
ABC0015870,2022,2,224938.71,233316.9
ABC0015870,2022,3,405697.5,423877.425
ABC0015870,2022,4,363645,375685.125
ABC0015870,2022,5,336300,348197.7
ABC0015870,2022,6,216675,227116.275
ABC0015870,2022,7,NULL,166796.1
ABC0015873,2022,2,60351.495,47756.37
ABC0015873,2022,3,95668.665,100452.105
ABC0015873,2022,4,83195.79,87355.575
ABC0015873,2022,5,87516,90435.045
ABC0015873,2022,6,79848,83840.025
ABC0015873,2022,7,NULL,42102.525
ABC0015882,2022,3,NULL,178844.025
ABC0015882,2022,4,NULL,223299.675
ABC0015882,2022,5,NULL,229313.4
ABC0015882,2022,6,NULL,245339.85
ABC0015882,2022,7,NULL,142925.4
ABC0015893,2021,12,NULL,404358.45
ABC0015893,2022,1,1434885.09,1434885.09
ABC0015893,2022,2,1977986.37,1977986.37
ABC0015893,2022,3,NULL,2537222.34
ABC0015893,2022,4,1027543.5,2219056.98
ABC0015893,2022,5,NULL,1396652.67
ABC0015893,2022,6,1221056.895,1401504.54
ABC0015893,2022,7,NULL,678123.075
ABC0015900,2021,11,NULL,NULL
ABC0015900,2021,12,NULL,NULL
ABC0015900,2022,1,NULL,NULL
ABC0015900,2022,2,NULL,NULL
ABC0015900,2022,3,NULL,NULL
ABC0015900,2022,4,NULL,NULL
ABC0015900,2022,5,NULL,NULL
ABC0015900,2022,6,NULL,NULL
ABC0015900,2022,7,NULL,NULL
ABC0015904,2021,11,NULL,NULL
ABC0015904,2021,12,342437.73,NULL
ABC0015904,2022,1,737278.23,NULL
ABC0015904,2022,2,934385.07,NULL
ABC0015904,2022,3,1018777.245,NULL
ABC0015904,2022,4,981623.955,NULL
ABC0015904,2022,5,1503315.375,NULL
ABC0015904,2022,6,1396892.46,NULL
ABC0015904,2022,7,NULL,NULL
ABC0015907,2021,6,NULL,NULL
ABC0015907,2021,7,NULL,NULL
ABC0015907,2021,8,NULL,NULL
ABC0015907,2021,9,NULL,NULL
ABC0015907,2021,10,NULL,NULL
ABC0015907,2021,11,NULL,NULL
ABC0015907,2021,12,NULL,NULL
ABC0015907,2022,1,NULL,NULL
ABC0015907,2022,2,NULL,NULL
ABC0015907,2022,3,NULL,NULL
ABC0015907,2022,4,NULL,NULL
ABC0015907,2022,5,NULL,NULL
ABC0015907,2022,6,NULL,NULL
ABC0015907,2022,7,NULL,NULL
ABC0015917,2021,11,NULL,NULL
ABC0015917,2021,12,NULL,NULL
ABC0015917,2022,1,NULL,NULL
ABC0015917,2022,2,NULL,NULL
ABC0015917,2022,3,NULL,NULL
ABC0015917,2022,4,NULL,NULL
ABC0015917,2022,5,NULL,NULL
ABC0015917,2022,6,NULL,NULL
ABC0015917,2022,7,NULL,NULL
ABC0015934,2021,5,NULL,NULL
ABC0015934,2021,6,NULL,NULL
ABC0015934,2021,7,NULL,NULL
ABC0015934,2021,8,NULL,NULL
ABC0015934,2021,9,NULL,NULL
ABC0015934,2021,10,NULL,NULL
ABC0015934,2021,11,NULL,NULL
ABC0015934,2021,12,NULL,NULL
ABC0015934,2022,1,NULL,NULL
ABC0015934,2022,2,NULL,NULL
ABC0015934,2022,3,NULL,NULL
ABC0015934,2022,4,NULL,NULL
ABC0015934,2022,5,NULL,NULL
ABC0015934,2022,6,NULL,NULL
ABC0015934,2022,7,NULL,NULL
ABC0015949,2021,11,NULL,NULL
ABC0015949,2021,12,NULL,NULL
ABC0015949,2022,1,NULL,NULL
ABC0015949,2022,2,NULL,NULL
ABC0015949,2022,3,NULL,NULL
ABC0015949,2022,4,NULL,NULL
ABC0015949,2022,5,NULL,NULL
ABC0015949,2022,6,NULL,NULL
ABC0015949,2022,7,NULL,NULL
ABC0015950,2021,10,NULL,NULL
ABC0015950,2021,11,NULL,NULL
ABC0015950,2021,12,NULL,NULL
ABC0015950,2022,1,NULL,NULL
ABC0015950,2022,2,NULL,NULL
ABC0015950,2022,3,NULL,NULL
ABC0015950,2022,4,NULL,NULL
ABC0015950,2022,5,NULL,NULL
ABC0015950,2022,6,NULL,NULL
ABC0015950,2022,7,NULL,NULL
ABC0015952,2021,10,85523.34,80274
ABC0015952,2021,11,135848.505,143833.2
ABC0015952,2021,12,173149.965,184195.65
ABC0015952,2022,1,101832.36,109605.72
ABC0015952,2022,2,91064.625,95617.86
ABC0015952,2022,3,88200.96,93677.325
ABC0015952,2022,4,97408.035,102471.57
ABC0015952,2022,5,84110.52,88380.465
ABC0015952,2022,6,NULL,82121.46
ABC0015952,2022,7,NULL,44185.11
ABC0015953,2022,7,NULL,0
ABC0015954,2021,9,NULL,NULL
ABC0015954,2021,10,44511,NULL
ABC0015954,2021,11,48391.5,NULL
ABC0015954,2021,12,55320,NULL
ABC0015954,2022,1,58836,NULL
ABC0015954,2022,2,58393.5,NULL
ABC0015954,2022,3,69175.5,NULL
ABC0015954,2022,4,60210,NULL
ABC0015954,2022,5,68587.5,NULL
ABC0015954,2022,6,NULL,NULL
ABC0015954,2022,7,NULL,NULL
ABC0015962,2021,10,129462.645,0
ABC0015962,2021,11,NULL,0
ABC0015962,2021,12,NULL,0
ABC0015962,2022,1,214966.575,0
ABC0015962,2022,2,232307.475,0
ABC0015962,2022,3,276161.595,0
ABC0015962,2022,4,218254.65,0
ABC0015962,2022,5,228139.335,0
ABC0015962,2022,6,208600.77,0
ABC0015962,2022,7,NULL,0
ABC0015970,2021,12,15363,13580.325
ABC0015970,2022,1,54745.47,59483.175
ABC0015970,2022,2,62827.635,67034.025
ABC0015970,2022,3,61680.69,68970.675
ABC0015970,2022,4,61870.5,65019.075
ABC0015970,2022,5,0,75965.76
ABC0015970,2022,6,0,77507.4
ABC0015970,2022,7,0,38672.85
ABC0015971,2021,11,NULL,NULL
ABC0015971,2021,12,NULL,NULL
ABC0015971,2022,1,NULL,NULL
ABC0015971,2022,2,NULL,NULL
ABC0015971,2022,3,NULL,NULL
ABC0015971,2022,4,NULL,NULL
ABC0015971,2022,5,NULL,NULL
ABC0015971,2022,6,NULL,NULL
ABC0015971,2022,7,NULL,NULL
ABC0015973,2021,9,NULL,NULL
ABC0015973,2021,10,NULL,NULL
ABC0015973,2021,11,NULL,NULL
ABC0015973,2021,12,NULL,NULL
ABC0015973,2022,1,NULL,NULL
ABC0015973,2022,2,NULL,NULL
ABC0015973,2022,3,NULL,NULL
ABC0015973,2022,4,NULL,NULL
ABC0015973,2022,5,NULL,NULL
ABC0015973,2022,6,NULL,NULL
ABC0015973,2022,7,NULL,NULL
ABC0015976,2022,1,NULL,NULL
ABC0015976,2022,2,NULL,NULL
ABC0015976,2022,3,NULL,NULL
ABC0015976,2022,4,NULL,NULL
ABC0015976,2022,5,NULL,NULL
ABC0015976,2022,6,NULL,NULL
ABC0015976,2022,7,NULL,NULL
ABC0015979,2021,8,NULL,NULL
ABC0015979,2021,9,NULL,NULL
ABC0015979,2021,10,NULL,NULL
ABC0015979,2021,11,NULL,NULL
ABC0015979,2021,12,NULL,NULL
ABC0015979,2022,1,NULL,NULL
ABC0015979,2022,2,NULL,NULL
ABC0015979,2022,3,NULL,NULL
ABC0015979,2022,4,NULL,NULL
ABC0015979,2022,5,NULL,NULL
ABC0015979,2022,6,NULL,NULL
ABC0015979,2022,7,NULL,NULL
ABC0015981,2022,7,NULL,0
ABC0015999,2021,12,NULL,94728.45
ABC0015999,2022,1,233360.85,245029.35
ABC0015999,2022,2,195100.785,195434.7
ABC0015999,2022,3,212221.515,222832.8
ABC0015999,2022,4,171504.285,180080.55
ABC0015999,2022,5,NULL,235031.7
ABC0015999,2022,6,NULL,241960.74
ABC0015999,2022,7,NULL,115713.9
ABC0016005,2021,10,23352.15,49039.5
ABC0016005,2021,11,51890.715,108970.5
ABC0016005,2021,12,73593.57,154546.5
ABC0016005,2022,1,81475.71,171099
ABC0016005,2022,2,139423.575,146394.75
ABC0016005,2022,3,93676.425,196720.5
ABC0016005,2022,4,86100.72,180811.5
ABC0016005,2022,5,102148.215,214511.25
ABC0016005,2022,6,94497.855,198445.5
ABC0016005,2022,7,0,119534.25
ABC0016022,2021,9,NULL,NULL
ABC0016022,2021,10,NULL,NULL
ABC0016022,2021,11,NULL,NULL
ABC0016022,2021,12,NULL,NULL
ABC0016022,2022,1,NULL,NULL
ABC0016022,2022,2,NULL,NULL
ABC0016022,2022,3,NULL,NULL
ABC0016022,2022,4,NULL,NULL
ABC0016022,2022,5,NULL,NULL
ABC0016022,2022,6,NULL,NULL
ABC0016022,2022,7,NULL,NULL
ABC0016025,2022,1,97920,102816
ABC0016025,2022,2,92250,96862.5
ABC0016025,2022,3,99495,104469.75
ABC0016025,2022,4,105780,111069
ABC0016025,2022,5,152490,158539.5
ABC0016025,2022,6,158830.695,166772.25
ABC0016025,2022,7,NULL,103662.75
ABC0016036,2022,3,NULL,NULL
ABC0016036,2022,4,NULL,NULL
ABC0016036,2022,5,NULL,NULL
ABC0016036,2022,6,NULL,NULL
ABC0016036,2022,7,NULL,NULL
ABC0016037,2022,3,NULL,NULL
ABC0016037,2022,4,NULL,NULL
ABC0016037,2022,5,NULL,NULL
ABC0016037,2022,6,NULL,NULL
ABC0016037,2022,7,NULL,NULL
ABC0016048,2021,12,84822.585,0
ABC0016048,2022,1,NULL,179538.825
ABC0016048,2022,2,NULL,130939.425
ABC0016048,2022,3,NULL,716082.075
ABC0016048,2022,4,NULL,597868.725
ABC0016048,2022,5,NULL,705955.425
ABC0016048,2022,6,NULL,667534.875
ABC0016048,2022,7,NULL,402428.4
ABC0016063,2021,9,NULL,NULL
ABC0016063,2021,10,NULL,NULL
ABC0016063,2021,11,NULL,NULL
ABC0016063,2021,12,NULL,NULL
ABC0016063,2022,1,NULL,NULL
ABC0016063,2022,2,NULL,NULL
ABC0016063,2022,3,NULL,NULL
ABC0016063,2022,4,NULL,NULL
ABC0016063,2022,5,NULL,NULL
ABC0016063,2022,6,NULL,NULL
ABC0016063,2022,7,NULL,NULL
ABC0016064,2021,10,NULL,NULL
ABC0016064,2021,11,201251.07,NULL
ABC0016064,2021,12,234569.76,NULL
ABC0016064,2022,1,211444.02,NULL
ABC0016064,2022,2,204818.235,NULL
ABC0016064,2022,3,252284.625,NULL
ABC0016064,2022,4,204015.57,NULL
ABC0016064,2022,5,262656.51,NULL
ABC0016064,2022,6,232778.46,NULL
ABC0016064,2022,7,NULL,NULL
ABC0016080,2021,10,NULL,28871.655
ABC0016080,2021,11,NULL,74744.235
ABC0016080,2021,12,NULL,107986.11
ABC0016080,2022,1,88770.135,88108.785
ABC0016080,2022,2,67879.35,67879.35
ABC0016080,2022,3,195715.305,205908.84
ABC0016080,2022,4,283259.58,296541.735
ABC0016080,2022,5,NULL,203696.52
ABC0016080,2022,6,NULL,104283.435
ABC0016080,2022,7,NULL,25375.125
ABC0016095,2021,10,NULL,NULL
ABC0016095,2021,11,NULL,NULL
ABC0016095,2021,12,NULL,NULL
ABC0016095,2022,1,NULL,NULL
ABC0016095,2022,2,NULL,NULL
ABC0016095,2022,3,NULL,NULL
ABC0016095,2022,4,NULL,NULL
ABC0016095,2022,5,NULL,NULL
ABC0016095,2022,6,NULL,NULL
ABC0016095,2022,7,NULL,NULL
ABC0016098,2021,10,NULL,NULL
ABC0016098,2021,11,NULL,NULL
ABC0016098,2021,12,NULL,NULL
ABC0016098,2022,1,NULL,NULL
ABC0016098,2022,2,20029.5,NULL
ABC0016098,2022,3,16119,NULL
ABC0016098,2022,4,7194,NULL
ABC0016098,2022,5,7047,NULL
ABC0016098,2022,6,NULL,NULL
ABC0016098,2022,7,NULL,NULL
ABC0016106,2022,2,19604.16,20636.25
ABC0016106,2022,3,77073.99,81140.625
ABC0016106,2022,4,73990.05,77920.875
ABC0016106,2022,5,90768.84,94632.375
ABC0016106,2022,6,101594.49,106717.875
ABC0016106,2022,7,NULL,57188.25
ABC0016108,2022,4,23878.5,25072.5
ABC0016108,2022,5,397930.5,406561.5
ABC0016108,2022,6,282322.5,287221.785
ABC0016108,2022,7,NULL,265877.445
ABC0016114,2021,12,NULL,NULL
ABC0016114,2022,1,NULL,NULL
ABC0016114,2022,2,NULL,NULL
ABC0016114,2022,3,NULL,NULL
ABC0016114,2022,4,NULL,NULL
ABC0016114,2022,5,NULL,NULL
ABC0016114,2022,6,NULL,NULL
ABC0016114,2022,7,NULL,NULL
ABC0016127,2022,4,32313,14337.225
ABC0016127,2022,5,164538,172766.175
ABC0016127,2022,6,143164.5,150332.325
ABC0016127,2022,7,NULL,109419.675
ABC0016129,2022,1,31294.5,0
ABC0016129,2022,2,38604.375,38505
ABC0016129,2022,3,71871,74765.25
ABC0016129,2022,4,215140.5,73665.375
ABC0016129,2022,5,65409,68116.5
ABC0016129,2022,6,39153,40439.91
ABC0016129,2022,7,NULL,34966.98
ABC0016139,2021,10,NULL,NULL
ABC0016139,2021,11,NULL,NULL
ABC0016139,2021,12,NULL,NULL
ABC0016139,2022,1,NULL,NULL
ABC0016139,2022,2,NULL,NULL
ABC0016139,2022,3,NULL,NULL
ABC0016139,2022,4,NULL,NULL
ABC0016139,2022,5,NULL,NULL
ABC0016139,2022,6,NULL,NULL
ABC0016139,2022,7,NULL,NULL
ABC0016140,2021,10,NULL,264223.5
ABC0016140,2021,11,567120,581810.325
ABC0016140,2021,12,NULL,629445.54
ABC0016140,2022,1,NULL,492613.425
ABC0016140,2022,2,NULL,454935.525
ABC0016140,2022,3,NULL,614470.065
ABC0016140,2022,4,NULL,597878.16
ABC0016140,2022,5,NULL,719742.06
ABC0016140,2022,6,NULL,512459.385
ABC0016140,2022,7,NULL,395626.185
ABC0016151,2021,11,NULL,7581566.94
ABC0016151,2021,12,NULL,11629340.69
ABC0016151,2022,1,NULL,8351919.12
ABC0016151,2022,2,NULL,11004863.99
ABC0016151,2022,3,NULL,13716995.01
ABC0016151,2022,4,NULL,8324706.255
ABC0016151,2022,5,NULL,9157890.39
ABC0016151,2022,6,NULL,3603897.09
ABC0016151,2022,7,NULL,905537.94
ABC0016154,2021,7,NULL,NULL
ABC0016154,2021,8,NULL,NULL
ABC0016154,2021,9,NULL,NULL
ABC0016154,2021,10,NULL,NULL
ABC0016154,2021,11,NULL,NULL
ABC0016154,2021,12,NULL,NULL
ABC0016154,2022,1,NULL,NULL
ABC0016154,2022,2,NULL,NULL
ABC0016154,2022,3,NULL,NULL
ABC0016154,2022,4,NULL,NULL
ABC0016154,2022,5,NULL,NULL
ABC0016154,2022,6,NULL,NULL
ABC0016154,2022,7,NULL,NULL
ABC0016155,2021,7,NULL,NULL
ABC0016155,2021,8,NULL,NULL
ABC0016155,2021,9,NULL,NULL
ABC0016155,2021,10,NULL,NULL
ABC0016155,2021,11,NULL,NULL
ABC0016155,2021,12,NULL,NULL
ABC0016155,2022,1,NULL,NULL
ABC0016155,2022,2,NULL,NULL
ABC0016155,2022,3,NULL,NULL
